stop_id,boardings,alightings,location
3783,57.5,19,"{'latitude': '41.96901672', 'longitude': '-87.66433285'}"
3787,93.8,132.8,"{'latitude': '41.96892754', 'longitude': '-87.67246524'}"
3788,115.6,59.5,"{'latitude': '41.96890414', 'longitude': '-87.67407125'}"
3791,46.1,82,"{'latitude': '41.96879634', 'longitude': '-87.68147434'}"
3792,59.6,75.5,"{'latitude': '41.96877551', 'longitude': '-87.6839312'}"
3794,573.7,527.1,"{'latitude': '41.96870994', 'longitude': '-87.68868597'}"
3795,57.7,64.7,"{'latitude': '41.96867087', 'longitude': '-87.69134421'}"
3797,77.6,55.2,"{'latitude': '41.96866297', 'longitude': '-87.69615238'}"
3799,4.6,9.7,"{'latitude': '41.968588', 'longitude': '-87.701062'}"
3801,48.9,113.7,"{'latitude': '41.96854375', 'longitude': '-87.70591784'}"
3802,246.3,327.3,"{'latitude': '41.96853249', 'longitude': '-87.7082935'}"
3803,120.9,113.4,"{'latitude': '41.96848388', 'longitude': '-87.71079556'}"
3804,911.8,460.5,"{'latitude': '41.96848271', 'longitude': '-87.7131984'}"
3805,134.4,129,"{'latitude': '41.96844318', 'longitude': '-87.71570357'}"
3806,170.9,162.6,"{'latitude': '41.96844757', 'longitude': '-87.71815629'}"
3807,89.5,160.2,"{'latitude': '41.96839412', 'longitude': '-87.72059215'}"
3808,61.7,185.6,"{'latitude': '41.96837421', 'longitude': '-87.72300478'}"
3809,91.1,333.2,"{'latitude': '41.9683661', 'longitude': '-87.72550322'}"
3810,269.7,644.5,"{'latitude': '41.96831306', 'longitude': '-87.72790766'}"
3811,58.8,97.3,"{'latitude': '41.96829751', 'longitude': '-87.73034544'}"
3812,39.3,67.9,"{'latitude': '41.96826781', 'longitude': '-87.73284107'}"
3813,42.3,87.5,"{'latitude': '41.96823994', 'longitude': '-87.73533817'}"
3814,35.2,93,"{'latitude': '41.96821309', 'longitude': '-87.73772281'}"
3815,98.4,149.5,"{'latitude': '41.96819346', 'longitude': '-87.7401262'}"
3816,16.3,27.7,"{'latitude': '41.96818048', 'longitude': '-87.74281933'}"
3818,23.9,61,"{'latitude': '41.96810746', 'longitude': '-87.74752394'}"
3819,15.6,27.7,"{'latitude': '41.96807159', 'longitude': '-87.74984673'}"
3820,24,40.9,"{'latitude': '41.9680288', 'longitude': '-87.75243653'}"
3821,9.2,22.6,"{'latitude': '41.96799979', 'longitude': '-87.75487754'}"
3822,1.4,9.6,"{'latitude': '41.96799718', 'longitude': '-87.75787329'}"
3823,1.3,68.8,"{'latitude': '41.96796488', 'longitude': '-87.75922809'}"
3824,115.8,125.3,"{'latitude': '41.91736112', 'longitude': '-87.75767956'}"
3826,35.5,3.8,"{'latitude': '41.913231', 'longitude': '-87.755838'}"
3827,43,5.2,"{'latitude': '41.911418', 'longitude': '-87.755778'}"
3829,52.1,4.3,"{'latitude': '41.907763', 'longitude': '-87.755969'}"
3830,72.9,11.2,"{'latitude': '41.905951', 'longitude': '-87.755926'}"
3831,36.2,10.2,"{'latitude': '41.904138', 'longitude': '-87.755882'}"
3832,168.9,63,"{'latitude': '41.90233633', 'longitude': '-87.75586958'}"
3833,46,15.7,"{'latitude': '41.900494', 'longitude': '-87.755795'}"
3834,62.6,25.6,"{'latitude': '41.898664', 'longitude': '-87.755751'}"
3835,30.9,26.9,"{'latitude': '41.896832', 'longitude': '-87.755708'}"
3836,209.4,152.3,"{'latitude': '41.89503239', 'longitude': '-87.75570031'}"
3837,39.7,10.2,"{'latitude': '41.893076', 'longitude': '-87.755593'}"
3838,33.2,32.8,"{'latitude': '41.891328', 'longitude': '-87.755529'}"
3839,31.3,33.2,"{'latitude': '41.889381', 'longitude': '-87.755459'}"
3841,20.2,40.6,"{'latitude': '41.885715', 'longitude': '-87.755323'}"
3842,17.1,23.5,"{'latitude': '41.884398', 'longitude': '-87.755275'}"
3843,25.7,70.3,"{'latitude': '41.882431', 'longitude': '-87.75521'}"
3844,79.3,314.5,"{'latitude': '41.88058082', 'longitude': '-87.75515253'}"
3845,16.1,21.8,"{'latitude': '41.87946625', 'longitude': '-87.75505256'}"
3846,15.5,31.9,"{'latitude': '41.878545', 'longitude': '-87.75506'}"
3847,4.5,28.5,"{'latitude': '41.87764', 'longitude': '-87.755026'}"
3848,22.3,85.3,"{'latitude': '41.87678668', 'longitude': '-87.75503688'}"
3849,9.7,32.5,"{'latitude': '41.87583', 'longitude': '-87.754959'}"
3850,10.8,48.6,"{'latitude': '41.874925', 'longitude': '-87.754926'}"
3851,10.6,58,"{'latitude': '41.87403397', 'longitude': '-87.75486275'}"
3852,18.6,134.6,"{'latitude': '41.8730511', 'longitude': '-87.75490045'}"
3854,5.4,62.7,"{'latitude': '41.87103', 'longitude': '-87.749174'}"
3855,2,8.9,"{'latitude': '41.87222415', 'longitude': '-87.74479326'}"
3856,131.1,157.2,"{'latitude': '41.87319778', 'longitude': '-87.74530349'}"
3857,55.6,9.3,"{'latitude': '41.8738975', 'longitude': '-87.75469899'}"
3858,31.4,7.2,"{'latitude': '41.874759', 'longitude': '-87.754781'}"
3859,26.8,8.2,"{'latitude': '41.875664', 'longitude': '-87.754814'}"
3860,80.9,11,"{'latitude': '41.87655711', 'longitude': '-87.75482232'}"
3861,29.5,5.7,"{'latitude': '41.877475', 'longitude': '-87.754881'}"
3862,26.6,9,"{'latitude': '41.87838', 'longitude': '-87.754914'}"
3863,16.8,5,"{'latitude': '41.87931259', 'longitude': '-87.75491748'}"
3864,362.5,83.2,"{'latitude': '41.88013448', 'longitude': '-87.75495164'}"
3865,92.7,21.7,"{'latitude': '41.882266', 'longitude': '-87.755065'}"
3866,23.9,14,"{'latitude': '41.884233', 'longitude': '-87.75513'}"
3867,17.9,22.4,"{'latitude': '41.88555', 'longitude': '-87.755178'}"
3868,367.2,173.4,"{'latitude': '41.88709696', 'longitude': '-87.75526657'}"
3869,36.8,37,"{'latitude': '41.889216', 'longitude': '-87.755313'}"
3870,35.3,37.6,"{'latitude': '41.891163', 'longitude': '-87.755384'}"
3871,11.5,44.1,"{'latitude': '41.892911', 'longitude': '-87.755448'}"
3872,163.3,216.5,"{'latitude': '41.89483329', 'longitude': '-87.75550314'}"
3873,22.6,27.8,"{'latitude': '41.896666', 'longitude': '-87.755562'}"
3874,23.8,62.1,"{'latitude': '41.898499', 'longitude': '-87.755606'}"
3875,12.8,49.8,"{'latitude': '41.900329', 'longitude': '-87.75565'}"
3876,47.8,154.7,"{'latitude': '41.90215815', 'longitude': '-87.75568054'}"
3877,9.2,39.7,"{'latitude': '41.903972', 'longitude': '-87.755737'}"
3878,9.8,78.5,"{'latitude': '41.905786', 'longitude': '-87.75578'}"
3879,1.9,60.4,"{'latitude': '41.907597', 'longitude': '-87.755824'}"
3880,17,284.6,"{'latitude': '41.90934838', 'longitude': '-87.75574395'}"
3881,3.3,28.8,"{'latitude': '41.911252', 'longitude': '-87.755632'}"
3882,2.3,39.5,"{'latitude': '41.913066', 'longitude': '-87.755692'}"
3883,75,214.5,"{'latitude': '41.91707097', 'longitude': '-87.75626209'}"
3946,64.7,33.3,"{'latitude': '41.88601', 'longitude': '-87.636487'}"
3949,11,13.5,"{'latitude': '41.88677701', 'longitude': '-87.63271644'}"
3951,7.3,21.1,"{'latitude': '41.88678997', 'longitude': '-87.6296855'}"
3953,386.6,126.2,"{'latitude': '41.887978', 'longitude': '-87.621979'}"
3954,211.3,60.2,"{'latitude': '41.887792', 'longitude': '-87.620967'}"
3955,4.7,24.1,"{'latitude': '41.887026', 'longitude': '-87.620844'}"
4027,66.1,2.2,"{'latitude': '41.9167885', 'longitude': '-87.75237885'}"
4028,16.3,0.5,"{'latitude': '41.916806', 'longitude': '-87.751021'}"
4029,22.6,0.9,"{'latitude': '41.916827', 'longitude': '-87.749546'}"
4030,15.6,1.8,"{'latitude': '41.916854', 'longitude': '-87.747489'}"
4031,213.9,20.2,"{'latitude': '41.91686324', 'longitude': '-87.74630317'}"
4032,44.1,4,"{'latitude': '41.916901', 'longitude': '-87.743792'}"
4033,2.8,0.6,"{'latitude': '41.91692728', 'longitude': '-87.74179864'}"
4034,23.5,5.4,"{'latitude': '41.916946', 'longitude': '-87.740095'}"
4035,20.4,10.8,"{'latitude': '41.916961', 'longitude': '-87.738878'}"
4037,62.8,15.7,"{'latitude': '41.917011', 'longitude': '-87.733993'}"
4038,105.7,29.6,"{'latitude': '41.91704', 'longitude': '-87.731557'}"
4039,66.8,30.9,"{'latitude': '41.91707', 'longitude': '-87.729107'}"
4040,190.1,90.4,"{'latitude': '41.91710599', 'longitude': '-87.72675397'}"
4041,16.8,5.8,"{'latitude': '41.91713841', 'longitude': '-87.72432923'}"
4042,70.7,33.1,"{'latitude': '41.9171139', 'longitude': '-87.72173498'}"
4043,73.3,31.7,"{'latitude': '41.91719359', 'longitude': '-87.71932438'}"
4044,136.7,61.9,"{'latitude': '41.91724579', 'longitude': '-87.71680677'}"
4047,183.7,133.2,"{'latitude': '41.91728581', 'longitude': '-87.71204162'}"
4048,69.2,12.1,"{'latitude': '41.9173', 'longitude': '-87.710368'}"
4049,44.8,25.3,"{'latitude': '41.91732288', 'longitude': '-87.70876789'}"
4051,63.5,21.5,"{'latitude': '41.9173514', 'longitude': '-87.70537843'}"
4052,92.9,33.2,"{'latitude': '41.91737042', 'longitude': '-87.70250452'}"
4053,19.6,11.1,"{'latitude': '41.91739149', 'longitude': '-87.70159713'}"
4054,27.5,21.3,"{'latitude': '41.917407', 'longitude': '-87.699425'}"
4055,96.3,186.2,"{'latitude': '41.917426', 'longitude': '-87.697299'}"
4056,26.3,19.9,"{'latitude': '41.917447', 'longitude': '-87.69488'}"
4057,22.7,26.9,"{'latitude': '41.91747011', 'longitude': '-87.69241957'}"
4058,8.2,19,"{'latitude': '41.91749377', 'longitude': '-87.68996645'}"
4059,68.8,511.5,"{'latitude': '41.91750725', 'longitude': '-87.68868221'}"
4060,193.1,217.2,"{'latitude': '41.91750362', 'longitude': '-87.68758969'}"
4061,32.7,17.6,"{'latitude': '41.91754525', 'longitude': '-87.68506784'}"
4062,36.3,27.8,"{'latitude': '41.91758892', 'longitude': '-87.68260408'}"
4063,40.1,28.6,"{'latitude': '41.9176308', 'longitude': '-87.68018853'}"
4065,9.8,9.5,"{'latitude': '41.91773218', 'longitude': '-87.67528791'}"
4066,8,7.8,"{'latitude': '41.91777718', 'longitude': '-87.67285792'}"
4067,5,9.6,"{'latitude': '41.91780069', 'longitude': '-87.67167962'}"
4068,20.2,15,"{'latitude': '41.91599719', 'longitude': '-87.67133817'}"
4069,17.5,13.3,"{'latitude': '41.91602019', 'longitude': '-87.67005417'}"
4070,128.8,121.3,"{'latitude': '41.91601775', 'longitude': '-87.66812848'}"
4071,15.7,11.1,"{'latitude': '41.91635141', 'longitude': '-87.66647699'}"
4072,3,8.5,"{'latitude': '41.91699566', 'longitude': '-87.66313197'}"
4073,16.6,53.2,"{'latitude': '41.91704466', 'longitude': '-87.66015297'}"
4074,55.6,68,"{'latitude': '41.917505', 'longitude': '-87.658131'}"
4075,10.9,33.7,"{'latitude': '41.9179908', 'longitude': '-87.65593009'}"
4076,74.4,370.5,"{'latitude': '41.9180198', 'longitude': '-87.65315509'}"
4077,20.5,21.7,"{'latitude': '41.9180558', 'longitude': '-87.65107509'}"
4078,28.6,98.8,"{'latitude': '41.91810725', 'longitude': '-87.64867529'}"
4079,23.5,109.1,"{'latitude': '41.91817724', 'longitude': '-87.64613634'}"
4080,11.5,32,"{'latitude': '41.91820324', 'longitude': '-87.64371234'}"
4081,2.3,20.6,"{'latitude': '41.91817953', 'longitude': '-87.6413174'}"
4082,3.3,65.3,"{'latitude': '41.91825575', 'longitude': '-87.63899623'}"
4084,72.8,2.5,"{'latitude': '41.91837229', 'longitude': '-87.63936089'}"
4085,36.6,3.6,"{'latitude': '41.91838702', 'longitude': '-87.64113403'}"
4086,48.7,17.1,"{'latitude': '41.918297', 'longitude': '-87.643488'}"
4087,78.4,24.5,"{'latitude': '41.91825736', 'longitude': '-87.64601656'}"
4088,102.8,27.6,"{'latitude': '41.91823228', 'longitude': '-87.64836167'}"
4089,79.7,34.4,"{'latitude': '41.918206', 'longitude': '-87.650738'}"
4090,396.8,102.6,"{'latitude': '41.9181764', 'longitude': '-87.65320227'}"
4091,38.6,22.9,"{'latitude': '41.91813223', 'longitude': '-87.65565551'}"
4092,66.5,57.6,"{'latitude': '41.917216', 'longitude': '-87.658263'}"
4093,44.5,35.1,"{'latitude': '41.917137', 'longitude': '-87.659814'}"
4094,6.3,5.2,"{'latitude': '41.917095', 'longitude': '-87.66289'}"
4095,12.3,31,"{'latitude': '41.916536', 'longitude': '-87.666331'}"
4096,103,118.2,"{'latitude': '41.91616021', 'longitude': '-87.66829596'}"
4097,20.6,21.3,"{'latitude': '41.9161', 'longitude': '-87.670146'}"
4098,7.8,24,"{'latitude': '41.916106', 'longitude': '-87.671369'}"
4099,23,6,"{'latitude': '41.917911', 'longitude': '-87.672631'}"
4100,15.3,14,"{'latitude': '41.91787197', 'longitude': '-87.6750866'}"
4101,95.3,75.3,"{'latitude': '41.91783097', 'longitude': '-87.67739461'}"
4102,19.8,30.7,"{'latitude': '41.91778355', 'longitude': '-87.67998728'}"
4103,33.2,29.9,"{'latitude': '41.91772165', 'longitude': '-87.68236737'}"
4104,30.7,22.8,"{'latitude': '41.91769338', 'longitude': '-87.68488208'}"
4105,357,226.6,"{'latitude': '41.91763528', 'longitude': '-87.68723766'}"
4106,348.9,81.3,"{'latitude': '41.91762857', 'longitude': '-87.6884902'}"
4107,0.6,0.4,"{'latitude': '41.91761049', 'longitude': '-87.69030084'}"
4109,20.5,23.8,"{'latitude': '41.91757364', 'longitude': '-87.69468616'}"
4110,168.3,87.7,"{'latitude': '41.91755296', 'longitude': '-87.69703407'}"
4111,51.7,39.2,"{'latitude': '41.91753141', 'longitude': '-87.69916902'}"
4112,21.1,26.7,"{'latitude': '41.91751041', 'longitude': '-87.70139902'}"
4113,27.2,55.1,"{'latitude': '41.91748441', 'longitude': '-87.70264902'}"
4114,23.7,73.4,"{'latitude': '41.91747388', 'longitude': '-87.70510784'}"
4116,20,54.8,"{'latitude': '41.91743433', 'longitude': '-87.70884007'}"
4117,15.2,77,"{'latitude': '41.91741786', 'longitude': '-87.71014238'}"
4120,27.4,85,"{'latitude': '41.91736006', 'longitude': '-87.71505021'}"
4121,66.6,125.9,"{'latitude': '41.9173396', 'longitude': '-87.7166665'}"
4122,16.1,55.3,"{'latitude': '41.91732059', 'longitude': '-87.72040458'}"
4124,2.7,15.4,"{'latitude': '41.91725347', 'longitude': '-87.72428006'}"
4125,69.8,184.6,"{'latitude': '41.9172294', 'longitude': '-87.72638071'}"
4126,24.7,81.7,"{'latitude': '41.91719113', 'longitude': '-87.72880241'}"
4127,44.5,106.5,"{'latitude': '41.9171637', 'longitude': '-87.73134201'}"
4128,15.2,59.6,"{'latitude': '41.91715042', 'longitude': '-87.73374175'}"
4129,40.8,158.5,"{'latitude': '41.91710939', 'longitude': '-87.7361722'}"
4130,13.2,26.7,"{'latitude': '41.91708317', 'longitude': '-87.73862409'}"
4131,4.9,27,"{'latitude': '41.91706417', 'longitude': '-87.73985809'}"
4132,1.7,3.6,"{'latitude': '41.91705044', 'longitude': '-87.74183673'}"
4133,1.9,35.8,"{'latitude': '41.91702488', 'longitude': '-87.74361221'}"
4134,13.7,193.5,"{'latitude': '41.91700564', 'longitude': '-87.74591512'}"
4135,5.2,33.6,"{'latitude': '41.91698127', 'longitude': '-87.74736445'}"
4136,1.5,27.5,"{'latitude': '41.91695175', 'longitude': '-87.74973209'}"
4137,1,33.7,"{'latitude': '41.91693598', 'longitude': '-87.75084607'}"
4138,1,47.2,"{'latitude': '41.91690557', 'longitude': '-87.75327908'}"
4139,5.4,18.1,"{'latitude': '41.7647052', 'longitude': '-87.69800962'}"
4140,53.2,16.2,"{'latitude': '41.764458', 'longitude': '-87.695526'}"
4141,294,3.6,"{'latitude': '41.76469784', 'longitude': '-87.69297017'}"
4142,27.4,1.3,"{'latitude': '41.76628052', 'longitude': '-87.69300418'}"
4143,75.8,15.1,"{'latitude': '41.76806942', 'longitude': '-87.69304693'}"
4144,73.6,16.8,"{'latitude': '41.769922', 'longitude': '-87.692995'}"
4145,127.8,23.1,"{'latitude': '41.77170677', 'longitude': '-87.69310378'}"
4146,76,16.9,"{'latitude': '41.773571', 'longitude': '-87.693139'}"
4147,73.1,18.4,"{'latitude': '41.775395', 'longitude': '-87.693182'}"
4148,52.6,35.1,"{'latitude': '41.777209', 'longitude': '-87.693224'}"
4150,52.9,7.6,"{'latitude': '41.78089147', 'longitude': '-87.69334581'}"
4151,63,16.4,"{'latitude': '41.78271947', 'longitude': '-87.69337681'}"
4152,51,12,"{'latitude': '41.78452747', 'longitude': '-87.69340781'}"
4153,123.1,44,"{'latitude': '41.78631799', 'longitude': '-87.6934954'}"
4154,45.6,5.9,"{'latitude': '41.78814545', 'longitude': '-87.69351972'}"
4155,41.8,7.5,"{'latitude': '41.78995745', 'longitude': '-87.69355172'}"
4156,34.4,47.3,"{'latitude': '41.79178945', 'longitude': '-87.69357273'}"
4157,197.3,85.1,"{'latitude': '41.79356744', 'longitude': '-87.69371074'}"
4158,45.5,2.8,"{'latitude': '41.7954444', 'longitude': '-87.69374758'}"
4159,40.9,8.4,"{'latitude': '41.79729521', 'longitude': '-87.69379262'}"
4160,37.9,7.7,"{'latitude': '41.79907737', 'longitude': '-87.69382591'}"
4161,35.3,22.8,"{'latitude': '41.80089837', 'longitude': '-87.69389392'}"
4162,225.1,97.4,"{'latitude': '41.80139274', 'longitude': '-87.68412823'}"
4164,601.9,527.7,"{'latitude': '41.83910169', 'longitude': '-87.66542703'}"
4165,31,34.6,"{'latitude': '41.810023', 'longitude': '-87.69417'}"
4166,35.6,60.8,"{'latitude': '41.811831', 'longitude': '-87.694221'}"
4167,38.8,62.4,"{'latitude': '41.81365', 'longitude': '-87.694286'}"
4168,26.6,50.6,"{'latitude': '41.8154747', 'longitude': '-87.69428586'}"
4169,35.3,177.3,"{'latitude': '41.81730928', 'longitude': '-87.69434509'}"
4171,0.1,0.5,"{'latitude': '41.82102392', 'longitude': '-87.69445077'}"
4172,46.7,42.5,"{'latitude': '41.82268687', 'longitude': '-87.69455602'}"
4173,26.9,20.1,"{'latitude': '41.82452', 'longitude': '-87.694562'}"
4174,3.2,5,"{'latitude': '41.82743508', 'longitude': '-87.69463777'}"
4175,18.7,22.5,"{'latitude': '41.828174', 'longitude': '-87.694674'}"
4176,227.3,29.9,"{'latitude': '41.82993839', 'longitude': '-87.69466457'}"
4177,2.8,0.8,"{'latitude': '41.8336805', 'longitude': '-87.69488752'}"
4178,0.9,6.1,"{'latitude': '41.83617926', 'longitude': '-87.69488473'}"
4179,11,46.4,"{'latitude': '41.83730852', 'longitude': '-87.69493167'}"
4180,54.5,41.3,"{'latitude': '41.83853308', 'longitude': '-87.69500121'}"
4181,38.3,58.7,"{'latitude': '41.84006527', 'longitude': '-87.69503009'}"
4182,7.7,26.2,"{'latitude': '41.84063866', 'longitude': '-87.69505071'}"
4183,218.6,265.1,"{'latitude': '41.84354596', 'longitude': '-87.69510192'}"
4184,297.9,136.5,"{'latitude': '41.84457', 'longitude': '-87.695137'}"
4185,47,41.7,"{'latitude': '41.846359', 'longitude': '-87.695198'}"
4187,19.2,46.4,"{'latitude': '41.849987', 'longitude': '-87.695314'}"
4191,30.2,44.3,"{'latitude': '41.855466', 'longitude': '-87.695492'}"
4192,17.9,24.7,"{'latitude': '41.857306', 'longitude': '-87.695558'}"
4193,14.9,31.5,"{'latitude': '41.85916012', 'longitude': '-87.69556853'}"
4194,165,235,"{'latitude': '41.86113458', 'longitude': '-87.69566203'}"
4195,37,54.4,"{'latitude': '41.862503', 'longitude': '-87.695713'}"
4196,17.6,48.9,"{'latitude': '41.86473033', 'longitude': '-87.69574283'}"
4197,272.2,292.2,"{'latitude': '41.86634978', 'longitude': '-87.69578135'}"
4198,27.6,14.2,"{'latitude': '41.86797162', 'longitude': '-87.69587'}"
4201,47.4,42.1,"{'latitude': '41.870972', 'longitude': '-87.695946'}"
4202,26.8,25.5,"{'latitude': '41.872792', 'longitude': '-87.695996'}"
4203,67.2,147.1,"{'latitude': '41.87369282', 'longitude': '-87.69600213'}"
4208,19.7,51.9,"{'latitude': '41.87918079', 'longitude': '-87.69615585'}"
4211,17.5,29.2,"{'latitude': '41.88276585', 'longitude': '-87.69625579'}"
4212,93.8,329.3,"{'latitude': '41.88410655', 'longitude': '-87.69630792'}"
4213,1,4.8,"{'latitude': '41.885441', 'longitude': '-87.696337'}"
4214,20,44.9,"{'latitude': '41.88660797', 'longitude': '-87.6962999'}"
4215,4,12.1,"{'latitude': '41.88653364', 'longitude': '-87.69877017'}"
4216,12.9,32.6,"{'latitude': '41.88652149', 'longitude': '-87.7012013'}"
4217,4.1,74.2,"{'latitude': '41.89010774', 'longitude': '-87.70164605'}"
4218,0.5,33.5,"{'latitude': '41.89180315', 'longitude': '-87.70190198'}"
4219,304,7.2,"{'latitude': '41.89534103', 'longitude': '-87.70245968'}"
4220,30.2,3.9,"{'latitude': '41.89202429', 'longitude': '-87.70209784'}"
4221,38.9,13,"{'latitude': '41.89017565', 'longitude': '-87.70183152'}"
4222,41,5,"{'latitude': '41.88954676', 'longitude': '-87.70163552'}"
4223,41.1,20.8,"{'latitude': '41.88640712', 'longitude': '-87.70119863'}"
4224,9.4,5.4,"{'latitude': '41.886451', 'longitude': '-87.699004'}"
4225,28.2,18.6,"{'latitude': '41.886481', 'longitude': '-87.696548'}"
4226,11.1,5.7,"{'latitude': '41.885332', 'longitude': '-87.696485'}"
4238,40,74.5,"{'latitude': '41.871137', 'longitude': '-87.696092'}"
4240,10.5,6.6,"{'latitude': '41.869309', 'longitude': '-87.696044'}"
4243,17.3,33.7,"{'latitude': '41.86474086', 'longitude': '-87.69588458'}"
4244,64.3,65.4,"{'latitude': '41.862586', 'longitude': '-87.695859'}"
4246,239.2,140.4,"{'latitude': '41.86087604', 'longitude': '-87.69582466'}"
4247,17.5,15,"{'latitude': '41.859218', 'longitude': '-87.695764'}"
4248,28.9,31.1,"{'latitude': '41.857471', 'longitude': '-87.695703'}"
4249,206,96.1,"{'latitude': '41.855631', 'longitude': '-87.695637'}"
4252,116.6,81.6,"{'latitude': '41.85200049', 'longitude': '-87.69552783'}"
